Title: Identification of Likely Methane Absorption Features in the Optical 
       Spectra of Titan
Authors: Sithajan S., Kaewbiang L., Jones H.R.A., Rittipruk P., Meethong S.
Table: Intrinsic Titan spectral data from UVES observations
================================================================================
Byte-by-byte Description of file: datafileA2.txt
--------------------------------------------------------------------------------
   Bytes Format Units    Label  Explanations
--------------------------------------------------------------------------------
   1-  8 F8.3   10-10m   Wave   Wavelength in vacuum; Angstroms
  10- 14 F5.3   ---      Flux   Relative flux (1)
  16- 20 F5.3   ---    e_Flux   Uncertainty in Flux (2)
--------------------------------------------------------------------------------
Note (1): Normalized Titan spectrum with the best-fit background removed.
Note (2): Variation in the relative flux across the 15 individual spectra.
--------------------------------------------------------------------------------
5633.198 0.996 0.002 
5633.213 0.996 0.002 
5633.229 0.997 0.002 
5633.244 0.997 0.002 
5633.260 0.996 0.002 
5633.275 0.998 0.002 
5633.290 0.999 0.002 
5633.306 0.998 0.002 
5633.321 0.999 0.002 
5633.336 0.999 0.003 
5633.352 0.998 0.004 
5633.367 0.998 0.002 
5633.382 0.998 0.002 
5633.398 0.999 0.002 
5633.413 1.000 0.003 
5633.428 0.999 0.003 
5633.444 1.000 0.002 
5633.459 1.000 0.002 
5633.474 0.998 0.003 
5633.490 0.998 0.003 
5633.505 0.999 0.003 
5633.520 0.998 0.003 
5633.536 0.997 0.002 
5633.551 0.996 0.003 
5633.566 0.997 0.004 
5633.582 0.997 0.003 
5633.597 0.997 0.001 
5633.612 0.998 0.002 
5633.628 0.998 0.002 
5633.643 0.999 0.001 
5633.658 0.999 0.001 
5633.674 0.998 0.002 
5633.689 0.998 0.003 
5633.704 0.999 0.003 
5633.720 1.000 0.002 
5633.735 0.999 0.001 
5633.750 0.999 0.002 
5633.766 0.997 0.003 
5633.781 0.997 0.002 
5633.796 0.999 0.002 
5633.812 0.999 0.002 
5633.827 0.999 0.002 
5633.842 0.999 0.001 
5633.858 0.998 0.001 
5633.873 0.999 0.002 
5633.888 0.998 0.002 
5633.904 0.998 0.003 
5633.919 0.996 0.002 
5633.935 0.997 0.001 
5633.950 0.997 0.002 
5633.965 0.998 0.002 
5633.981 0.997 0.001 
5633.996 0.998 0.002 
5634.011 0.998 0.002 
5634.027 0.999 0.002 
5634.042 0.997 0.002 
5634.057 0.997 0.002 
5634.073 0.997 0.002 
5634.088 0.999 0.002 
5634.103 0.997 0.002 
5634.119 0.998 0.001 
5634.134 0.998 0.001 
5634.149 0.998 0.002 
5634.165 0.998 0.001 
5634.180 0.998 0.002 
5634.195 0.998 0.002 
5634.211 0.998 0.001 
5634.226 0.997 0.001 
5634.241 0.998 0.002 
5634.257 0.998 0.001 
5634.272 0.998 0.001 
5634.287 0.999 0.002 
5634.303 0.999 0.002 
5634.318 0.999 0.002 
5634.333 0.999 0.001 
5634.349 0.999 0.001 
5634.364 0.998 0.002 
5634.379 1.000 0.002 
5634.395 0.999 0.004 
5634.410 1.000 0.003 
5634.425 1.000 0.002 
5634.441 1.000 0.002 
5634.456 0.999 0.001 
5634.471 0.999 0.001 
5634.487 1.000 0.001 
5634.502 0.999 0.001 
5634.517 0.999 0.002 
5634.533 0.999 0.002 
5634.548 0.999 0.002 
5634.563 0.998 0.001 
5634.579 0.999 0.001 
5634.594 0.999 0.001 
5634.609 1.000 0.001 
5634.625 0.999 0.002 
5634.640 0.997 0.001 
5634.656 0.998 0.001 
5634.671 0.999 0.001 
5634.686 0.999 0.002 
5634.702 0.999 0.002 
5634.717 1.000 0.001 
5634.732 0.999 0.002 
5634.748 1.000 0.002 
5634.763 1.000 0.002 
5634.778 1.001 0.001 
5634.794 1.001 0.002 
5634.809 1.001 0.003 
5634.824 1.000 0.004 
5634.840 1.000 0.003 
5634.855 0.998 0.002 
5634.870 0.999 0.002 
5634.886 0.999 0.001 
5634.901 1.001 0.002 
5634.916 1.000 0.002 
5634.932 0.999 0.003 
5634.947 0.999 0.002 
5634.962 1.000 0.001 
5634.978 1.000 0.002 
5634.993 0.998 0.002 
5635.008 0.998 0.003 
5635.024 0.999 0.002 
5635.039 1.000 0.002 
5635.054 1.001 0.002 
5635.070 1.001 0.002 
5635.085 1.000 0.003 
5635.100 0.999 0.002 
5635.116 0.999 0.003 
5635.131 0.999 0.003 
5635.146 0.999 0.001 
5635.162 0.999 0.002 
5635.177 1.000 0.002 
5635.192 0.998 0.003 
5635.208 0.998 0.003 
5635.223 1.000 0.002 
5635.238 0.999 0.001 
5635.254 0.999 0.002 
5635.269 0.999 0.002 
5635.284 0.998 0.001 
5635.300 0.999 0.002 
5635.315 0.997 0.002 
5635.330 0.997 0.003 
5635.346 0.998 0.003 
5635.361 0.998 0.004 
5635.377 0.996 0.006 
5635.392 0.994 0.005 
5635.407 0.994 0.003 
5635.423 0.991 0.005 
5635.438 0.991 0.009 
5635.453 0.992 0.018 
5635.469 0.994 0.027 
5635.484 0.994 0.026 
5635.499 0.998 0.021 
5635.515 1.011 0.017 
5635.530 1.019 0.019 
5635.545 1.032 0.024 
5635.561 1.038 0.028 
5635.576 1.053 0.030 
5635.591 1.050 0.030 
5635.607 1.024 0.028 
5635.622 1.003 0.024 
5635.637 0.997 0.014 
5635.653 0.998 0.008 
5635.668 0.998 0.006 
5635.683 0.999 0.006 
5635.699 0.997 0.004 
5635.714 0.997 0.003 
5635.729 0.998 0.003 
5635.745 0.997 0.003 
5635.760 1.000 0.003 
5635.775 0.999 0.002 
5635.791 0.998 0.002 
5635.806 0.998 0.002 
5635.821 0.999 0.003 
5635.837 1.000 0.003 
5635.852 1.000 0.003 
5635.867 1.000 0.003 
5635.883 0.999 0.003 
5635.898 1.000 0.002 
5635.913 1.000 0.001 
5635.929 0.999 0.002 
5635.944 0.998 0.002 
5635.959 1.000 0.002 
5635.975 0.999 0.002 
5635.990 1.000 0.002 
5636.005 1.000 0.002 
5636.021 1.000 0.001 
5636.036 1.000 0.002 
5636.052 0.999 0.002 
5636.067 1.000 0.002 
5636.082 1.000 0.002 
5636.098 1.001 0.002 
5636.113 1.002 0.003 
5636.128 1.001 0.003 
5636.144 1.000 0.002 
5636.159 1.002 0.002 
5636.174 1.000 0.003 
5636.190 1.000 0.002 
5636.205 1.001 0.003 
5636.220 1.001 0.002 
5636.236 1.000 0.002 
5636.251 1.000 0.003 
5636.266 1.000 0.003 
5636.282 0.999 0.003 
5636.297 1.000 0.002 
5636.312 1.000 0.001 
5636.328 0.999 0.001 
5636.343 1.000 0.002 
5636.358 1.000 0.002 
5636.374 0.999 0.002 
5636.389 1.000 0.002 
5636.404 1.000 0.002 
5636.420 1.000 0.002 
5636.435 1.001 0.002 
5636.450 1.002 0.002 
5636.466 1.001 0.002 
5636.481 1.000 0.001 
5636.496 1.001 0.001 
5636.512 1.001 0.001 
5636.527 1.001 0.001 
5636.542 1.001 0.002 
5636.558 1.001 0.002 
5636.573 0.999 0.001 
5636.588 0.999 0.002 
5636.604 1.000 0.001 
5636.619 0.999 0.002 
5636.634 0.999 0.003 
5636.650 1.000 0.002 
5636.665 1.000 0.001 
5636.680 1.001 0.002 
5636.696 1.002 0.002 
5636.711 1.002 0.002 
5636.726 1.001 0.002 
5636.742 1.000 0.003 
5636.757 1.001 0.002 
5636.773 1.000 0.003 
5636.788 1.001 0.002 
5636.803 1.002 0.002 
5636.819 1.001 0.002 
5636.834 1.000 0.002 
5636.849 1.000 0.002 
5636.865 0.999 0.003 
5636.880 1.000 0.003 
5636.895 1.002 0.003 
5636.911 1.001 0.002 
5636.926 1.000 0.002 
5636.941 1.000 0.001 
5636.957 1.001 0.001 
5636.972 1.001 0.001 
5636.987 1.002 0.002 
5637.003 1.002 0.002 
5637.018 0.998 0.003 
5637.033 0.997 0.003 
5637.049 0.998 0.003 
5637.064 1.000 0.002 
5637.079 1.000 0.001 
5637.095 1.001 0.002 
5637.110 1.001 0.003 
5637.125 1.001 0.002 
5637.141 1.001 0.001 
5637.156 1.001 0.001 
5637.171 1.001 0.001 
5637.187 0.998 0.003 
5637.202 0.997 0.002 
5637.217 0.997 0.002 
5637.233 0.997 0.003 
5637.248 0.996 0.004 
5637.263 0.997 0.003 
5637.279 0.998 0.002 
5637.294 0.996 0.001 
5637.309 0.993 0.005 
5637.325 0.992 0.011 
5637.340 0.993 0.015 
5637.355 0.993 0.017 
5637.371 0.994 0.015 
5637.386 1.001 0.013 
5637.401 1.008 0.013 
5637.417 1.011 0.013 
5637.432 1.017 0.013 
5637.448 1.021 0.012 
5637.463 1.021 0.015 
5637.478 1.011 0.013 
5637.494 1.002 0.011 
5637.509 0.998 0.008 
5637.524 0.999 0.005 
5637.540 0.996 0.004 
5637.555 0.996 0.004 
5637.570 0.996 0.003 
5637.586 0.997 0.003 
5637.601 0.998 0.003 
5637.616 0.999 0.003 
5637.632 0.999 0.003 
5637.647 0.999 0.003 
5637.662 0.998 0.002 
5637.678 0.998 0.001 
5637.693 0.997 0.002 
5637.708 0.997 0.002 
5637.724 0.998 0.001 
5637.739 0.999 0.002 
5637.754 1.000 0.003 
5637.770 0.999 0.002 
5637.785 0.999 0.002 
5637.800 1.000 0.002 
5637.816 1.001 0.002 
5637.831 1.001 0.002 
5637.846 1.001 0.003 
5637.862 0.999 0.002 
5637.877 1.001 0.002 
5637.892 1.000 0.003 
5637.908 1.000 0.003 
5637.923 1.000 0.003 
5637.938 0.999 0.003 
5637.954 1.000 0.002 
5637.969 1.000 0.003 
5637.984 0.999 0.002 
5638.000 1.000 0.002 
5638.015 1.000 0.002 
5638.030 0.999 0.002 
5638.046 0.999 0.002 
5638.061 0.999 0.001 
5638.076 0.999 0.001 
5638.092 0.998 0.001 
5638.107 0.999 0.003 
5638.122 0.999 0.003 
5638.138 0.999 0.002 
5638.153 0.999 0.001 
5638.169 0.997 0.002 
5638.184 0.996 0.004 
5638.199 0.997 0.006 
5638.215 0.996 0.008 
5638.230 0.999 0.010 
5638.245 0.998 0.007 
5638.261 0.998 0.006 
5638.276 1.002 0.004 
5638.291 1.004 0.004 
5638.307 1.007 0.006 
5638.322 1.009 0.007 
5638.337 1.009 0.008 
5638.353 1.004 0.008 
5638.368 1.000 0.006 
5638.383 0.997 0.004 
5638.399 0.995 0.003 
5638.414 0.995 0.003 
5638.429 0.996 0.003 
5638.445 0.997 0.004 
5638.460 0.997 0.003 
5638.475 1.000 0.002 
5638.491 0.998 0.002 
5638.506 0.998 0.003 
5638.521 0.998 0.003 
5638.537 0.996 0.003 
5638.552 0.996 0.003 
5638.567 0.996 0.004 
5638.583 0.997 0.003 
5638.598 0.998 0.005 
5638.613 0.996 0.008 
5638.629 0.996 0.012 
5638.644 0.996 0.015 
5638.659 0.993 0.015 
5638.675 0.996 0.011 
5638.690 1.005 0.010 
5638.705 1.007 0.010 
5638.721 1.012 0.010 
5638.736 1.015 0.012 
5638.751 1.022 0.013 
5638.767 1.014 0.015 
5638.782 1.004 0.014 
5638.797 0.997 0.009 
5638.813 0.994 0.006 
5638.828 0.992 0.005 
5638.844 0.992 0.004 
5638.859 0.993 0.003 
5638.874 0.992 0.006 
5638.890 0.993 0.008 
5638.905 0.992 0.012 
5638.920 0.994 0.016 
5638.936 0.995 0.017 
5638.951 0.996 0.016 
5638.966 1.003 0.013 
5638.982 1.010 0.013 
5638.997 1.017 0.015 
5639.012 1.021 0.016 
5639.028 1.027 0.016 
5639.043 1.028 0.017 
5639.058 1.017 0.017 
5639.074 1.005 0.014 
5639.089 0.998 0.010 
5639.104 0.995 0.006 
5639.120 0.997 0.004 
5639.135 0.994 0.003 
5639.150 0.994 0.004 
5639.166 0.996 0.003 
5639.181 0.997 0.002 
5639.196 0.999 0.001 
5639.212 0.999 0.002 
5639.227 0.999 0.002 
5639.242 1.001 0.003 
5639.258 1.001 0.002 
5639.273 1.000 0.001 
5639.288 1.000 0.002 
5639.304 1.001 0.002 
5639.319 1.001 0.002 
5639.334 1.000 0.002 
5639.350 1.000 0.002 
5639.365 0.999 0.002 
5639.380 0.999 0.002 
5639.396 0.999 0.002 
5639.411 0.999 0.002 
5639.426 0.998 0.001 
5639.442 1.000 0.003 
5639.457 1.000 0.003 
5639.472 0.999 0.002 
5639.488 0.999 0.001 
5639.503 0.999 0.001 
5639.518 0.999 0.002 
5639.534 1.000 0.002 
5639.549 1.001 0.002 
5639.565 1.000 0.003 
5639.580 0.999 0.003 
5639.595 0.999 0.002 
5639.611 0.998 0.002 
5639.626 0.998 0.002 
5639.641 0.997 0.003 
5639.657 0.997 0.004 
5639.672 0.997 0.003 
5639.687 0.996 0.003 
5639.703 0.994 0.003 
5639.718 0.994 0.004 
5639.733 0.994 0.006 
5639.749 0.992 0.014 
5639.764 0.990 0.024 
5639.779 0.990 0.036 
5639.795 0.987 0.041 
5639.810 0.995 0.034 
5639.825 1.006 0.025 
5639.841 1.020 0.024 
5639.856 1.026 0.024 
5639.871 1.045 0.027 
5639.887 1.051 0.031 
5639.902 1.059 0.035 
5639.917 1.040 0.039 
5639.933 1.016 0.033 
5639.948 0.999 0.025 
5639.963 0.992 0.014 
5639.979 0.992 0.009 
5639.994 0.990 0.006 
5640.009 0.991 0.005 
5640.025 0.993 0.005 
5640.040 0.994 0.005 
5640.055 0.995 0.003 
5640.071 0.996 0.003 
5640.086 0.996 0.003 
5640.101 0.997 0.002 
5640.117 0.999 0.002 
5640.132 1.001 0.003 
5640.147 1.000 0.002 
5640.163 0.999 0.002 
5640.178 0.999 0.002 
5640.193 0.999 0.002 
5640.209 0.999 0.003 
5640.224 0.999 0.002 
5640.240 0.997 0.003 
5640.255 0.998 0.004 
5640.270 0.998 0.004 
5640.286 0.998 0.004 
5640.301 0.998 0.004 
5640.316 1.001 0.003 
5640.332 1.001 0.002 
5640.347 1.003 0.002 
5640.362 1.003 0.003 
5640.378 1.004 0.002 
5640.393 1.004 0.004 
5640.408 1.000 0.005 
5640.424 0.998 0.004 
5640.439 0.999 0.003 
5640.454 0.999 0.003 
5640.470 1.000 0.003 
5640.485 0.999 0.003 
5640.500 0.997 0.003 
5640.516 0.999 0.001 
5640.531 0.999 0.001 
5640.546 0.998 0.002 
5640.562 0.998 0.002 
5640.577 0.998 0.002 
5640.592 0.998 0.002 
5640.608 0.998 0.002 
5640.623 0.999 0.003 
5640.638 0.999 0.002 
5640.654 0.997 0.001 
5640.669 0.997 0.001 
5640.684 0.998 0.001 
5640.700 0.998 0.002 
5640.715 0.998 0.003 
5640.730 0.999 0.002 
5640.746 1.000 0.002 
5640.761 1.000 0.002 
5640.776 1.000 0.002 
5640.792 1.000 0.001 
5640.807 1.000 0.002 
5640.822 1.000 0.002 
5640.838 1.000 0.002 
5640.853 0.999 0.003 
5640.868 0.997 0.003 
5640.884 0.997 0.002 
5640.899 0.998 0.002 
5640.914 1.000 0.003 
5640.930 0.999 0.002 
5640.945 0.999 0.002 
5640.961 0.999 0.001 
5640.976 0.999 0.002 
5640.991 1.000 0.003 
5641.007 0.999 0.003 
5641.022 0.999 0.001 
5641.037 0.998 0.002 
5641.053 0.997 0.002 
5641.068 0.998 0.001 
5641.083 0.998 0.003 
5641.099 0.998 0.001 
5641.114 0.999 0.002 
5641.129 1.000 0.002 
5641.145 1.000 0.002 
5641.160 1.001 0.002 
5641.175 0.999 0.001 
5641.191 1.000 0.002 
5641.206 0.999 0.001 
5641.221 0.998 0.001 
5641.237 0.997 0.001 
5641.252 0.998 0.001 
5641.267 0.998 0.001 
5641.283 0.998 0.001 
5641.298 0.997 0.001 
5641.313 0.997 0.001 
5641.329 0.998 0.001 
5641.344 0.998 0.002 
5641.359 0.998 0.002 
5641.375 0.999 0.002 
5641.390 0.999 0.002 
5641.405 0.998 0.002 
5641.421 0.997 0.001 
5641.436 0.999 0.001 
5641.451 1.000 0.001 
5641.467 1.001 0.002 
5641.482 1.000 0.001 
5641.497 0.999 0.001 
5641.513 1.000 0.002 
5641.528 0.998 0.002 
5641.543 0.998 0.002 
5641.559 0.998 0.002 
5641.574 1.000 0.002 
5641.589 0.998 0.002 
5641.605 0.999 0.002 
5641.620 0.999 0.002 
5641.635 0.999 0.002 
5641.651 0.999 0.001 
5641.666 0.999 0.001 
5641.682 1.000 0.002 
5641.697 0.999 0.002 
5641.712 0.997 0.002 
5641.728 0.998 0.003 
5641.743 0.999 0.002 
5641.758 0.999 0.002 
5641.774 1.000 0.001 
5641.789 1.000 0.001 
5641.804 0.999 0.002 
5641.820 0.999 0.004 
5641.835 0.996 0.005 
5641.850 0.995 0.005 
5641.866 0.998 0.005 
5641.881 1.001 0.006 
5641.896 1.001 0.005 
5641.912 1.004 0.005 
5641.927 1.007 0.007 
5641.942 1.009 0.007 
5641.958 1.006 0.005 
5641.973 1.001 0.004 
5641.988 0.998 0.003 
5642.004 0.998 0.002 
5642.019 0.997 0.002 
5642.034 0.997 0.002 
5642.050 0.997 0.002 
5642.065 0.998 0.002 
5642.080 0.998 0.002 
5642.096 0.999 0.003 
5642.111 1.000 0.002 
5642.126 1.000 0.002 
5642.142 1.000 0.002 
5642.157 1.001 0.003 
5642.172 1.001 0.004 
5642.188 1.002 0.003 
5642.203 1.001 0.003 
5642.218 1.001 0.001 
5642.234 1.002 0.001 
5642.249 1.001 0.002 
5642.264 0.999 0.002 
5642.280 1.001 0.002 
5642.295 1.001 0.002 
5642.310 1.001 0.003 
5642.326 0.999 0.003 
5642.341 0.997 0.003 
5642.357 1.000 0.003 
5642.372 0.999 0.004 
5642.387 0.999 0.004 
5642.403 1.001 0.003 
5642.418 0.997 0.005 
5642.433 0.994 0.006 
5642.449 0.996 0.004 
5642.464 0.996 0.004 
5642.479 0.994 0.008 
5642.495 0.994 0.011 
5642.510 0.996 0.013 
5642.525 0.998 0.012 
5642.541 0.999 0.012 
5642.556 1.003 0.012 
5642.571 1.005 0.013 
5642.587 1.016 0.015 
5642.602 1.017 0.015 
5642.617 1.024 0.014 
5642.633 1.013 0.015 
5642.648 1.002 0.014 
5642.663 1.000 0.011 
5642.679 1.001 0.008 
5642.694 0.999 0.005 
5642.709 0.997 0.004 
5642.725 1.000 0.003 
5642.740 1.000 0.003 
5642.755 1.001 0.002 
5642.771 1.001 0.003 
5642.786 0.999 0.004 
5642.801 0.999 0.005 
5642.817 0.999 0.004 
5642.832 0.997 0.003 
5642.847 0.997 0.005 
5642.863 0.998 0.004 
5642.878 0.998 0.004 
5642.893 0.996 0.005 
5642.909 0.994 0.004 
5642.924 0.993 0.008 
5642.939 0.992 0.015 
5642.955 0.992 0.024 
5642.970 0.992 0.027 
5642.985 0.996 0.023 
5643.001 1.008 0.021 
5643.016 1.016 0.021 
5643.031 1.022 0.024 
5643.047 1.036 0.024 
5643.062 1.041 0.026 
5643.078 1.046 0.029 
5643.093 1.026 0.027 
5643.108 1.011 0.023 
5643.124 1.000 0.018 
5643.139 0.993 0.009 
5643.154 0.991 0.003 
5643.170 0.989 0.004 
5643.185 0.991 0.004 
5643.200 0.990 0.004 
5643.216 0.992 0.004 
5643.231 0.995 0.004 
5643.246 0.997 0.004 
5643.262 0.998 0.003 
5643.277 0.998 0.002 
5643.292 0.998 0.002 
5643.308 0.998 0.003 
5643.323 0.999 0.003 
5643.338 0.999 0.004 
5643.354 0.998 0.003 
5643.369 1.000 0.002 
5643.384 0.999 0.005 
5643.400 0.997 0.008 
5643.415 0.995 0.009 
5643.430 0.996 0.007 
5643.446 1.001 0.007 
5643.461 1.006 0.008 
5643.476 1.009 0.007 
5643.492 1.009 0.008 
5643.507 1.011 0.008 
5643.522 1.012 0.009 
5643.538 1.007 0.010 
5643.553 1.002 0.007 
5643.568 1.000 0.005 
5643.584 0.998 0.002 
5643.599 0.998 0.002 
5643.614 0.997 0.003 
5643.630 0.999 0.004 
5643.645 1.000 0.002 
5643.660 0.999 0.001 
5643.676 0.999 0.002 
5643.691 1.001 0.003 
5643.706 1.000 0.002 
5643.722 1.000 0.002 
5643.737 1.000 0.003 
5643.753 1.000 0.003 
5643.768 1.000 0.003 
5643.783 1.001 0.003 
5643.799 1.002 0.002 
5643.814 1.001 0.002 
5643.829 0.999 0.002 
5643.845 1.000 0.001 
5643.860 1.000 0.002 
5643.875 1.001 0.003 
5643.891 1.001 0.002 
5643.906 1.001 0.001 
5643.921 1.001 0.002 
5643.937 1.001 0.003 
5643.952 1.003 0.003 
5643.967 1.003 0.003 
5643.983 1.002 0.004 
5643.998 1.004 0.004 
5644.013 1.003 0.004 
5644.029 1.002 0.003 
5644.044 1.001 0.004 
5644.059 1.000 0.004 
5644.075 0.999 0.004 
5644.090 1.001 0.004 
5644.105 1.001 0.003 
5644.121 1.003 0.003 
5644.136 1.001 0.003 
5644.151 1.001 0.002 
5644.167 1.000 0.002 
5644.182 1.002 0.002 
5644.197 1.001 0.002 
5644.213 1.003 0.002 
5644.228 1.003 0.002 
5644.243 1.004 0.003 
5644.259 1.003 0.004 
5644.274 1.001 0.004 
5644.289 0.999 0.003 
5644.305 0.999 0.003 
5644.320 1.001 0.003 
5644.335 1.002 0.003 
5644.351 1.002 0.004 
5644.366 1.007 0.004 
5644.381 1.008 0.005 
5644.397 1.007 0.005 
5644.412 1.003 0.004 
5644.427 1.000 0.004 
5644.443 1.000 0.004 
5644.458 1.000 0.003 
5644.474 0.999 0.003 
5644.489 0.998 0.003 
5644.504 0.998 0.003 
5644.520 0.999 0.003 
5644.535 0.999 0.002 
5644.550 1.000 0.001 
5644.566 1.001 0.002 
5644.581 1.000 0.002 
5644.596 1.000 0.004 
5644.612 1.000 0.006 
5644.627 1.001 0.005 
5644.642 1.002 0.004 
5644.658 1.003 0.004 
5644.673 1.005 0.005 
5644.688 1.008 0.005 
5644.704 1.007 0.004 
5644.719 1.007 0.005 
5644.734 1.005 0.005 
5644.750 1.004 0.005 
5644.765 1.003 0.003 
5644.780 1.000 0.003 
5644.796 0.999 0.003 
5644.811 0.999 0.002 
5644.826 0.999 0.001 
5644.842 1.000 0.001 
5644.857 1.000 0.002 
5644.872 1.000 0.002 
5644.888 1.001 0.002 
5644.903 1.001 0.002 
5644.918 1.000 0.002 
5644.934 1.001 0.002 
5644.949 1.001 0.001 
5644.964 1.000 0.001 
5644.980 1.000 0.002 
5644.995 0.999 0.002 
5645.010 0.999 0.001 
5645.026 1.000 0.001 
5645.041 1.000 0.001 
5645.056 0.999 0.001 
5645.072 0.999 0.002 
5645.087 1.000 0.002 
5645.102 1.000 0.001 
5645.118 1.000 0.001 
5645.133 0.999 0.001 
5645.149 1.000 0.002 
5645.164 1.000 0.002 
5645.179 0.999 0.002 
5645.195 0.999 0.002 
5645.210 0.999 0.002 
5645.225 0.999 0.001 
5645.241 1.000 0.001 
5645.256 1.000 0.001 
5645.271 1.000 0.001 
5645.287 1.000 0.001 
5645.302 0.999 0.001 
5645.317 1.000 0.001 
5645.333 0.999 0.002 
5645.348 1.000 0.002 
5645.363 1.000 0.004 
5645.379 0.998 0.003 
5645.394 0.997 0.003 
5645.409 0.998 0.003 
5645.425 0.997 0.002 
5645.440 0.997 0.002 
5645.455 0.996 0.003 
5645.471 0.996 0.004 
5645.486 0.995 0.004 
5645.501 0.997 0.003 
5645.517 0.999 0.003 
5645.532 1.000 0.004 
5645.547 1.002 0.003 
5645.563 1.000 0.001 
5645.578 1.000 0.002 
5645.593 1.000 0.003 
5645.609 1.000 0.002 
5645.624 1.003 0.003 
5645.639 1.005 0.005 
5645.655 1.003 0.007 
5645.670 0.999 0.009 
5645.685 1.002 0.007 
5645.701 0.999 0.007 
5645.716 1.000 0.006 
5645.731 1.004 0.008 
5645.747 1.010 0.010 
5645.762 1.012 0.010 
5645.777 1.014 0.012 
5645.793 1.008 0.013 
5645.808 0.999 0.011 
5645.823 0.996 0.009 
5645.839 0.996 0.006 
5645.854 0.996 0.003 
5645.870 0.994 0.003 
5645.885 0.995 0.003 
5645.900 0.997 0.002 
5645.916 0.998 0.001 
5645.931 0.997 0.002 
5645.946 0.998 0.002 
5645.962 0.999 0.002 
5645.977 1.001 0.002 
5645.992 1.001 0.002 
5646.008 1.000 0.002 
5646.023 1.001 0.001 
5646.038 1.000 0.001 
5646.054 0.999 0.002 
5646.069 0.999 0.002 
5646.084 1.000 0.001 
5646.100 0.999 0.001 
5646.115 0.999 0.001 
5646.130 1.000 0.001 
5646.146 0.998 0.002 
5646.161 0.998 0.002 
5646.176 0.998 0.002 
5646.192 0.999 0.002 
5646.207 0.999 0.003 
5646.222 0.997 0.003 
5646.238 0.998 0.003 
5646.253 0.997 0.003 
5646.268 0.999 0.003 
5646.284 1.000 0.002 
5646.299 0.999 0.001 
5646.314 0.998 0.002 
5646.330 0.998 0.003 
5646.345 0.998 0.002 
5646.360 0.998 0.002 
5646.376 0.999 0.002 
5646.391 1.000 0.002 
5646.406 1.000 0.002 
5646.422 1.000 0.002 
5646.437 1.000 0.001 
5646.452 1.000 0.001 
5646.468 0.998 0.002 
5646.483 0.997 0.003 
5646.498 0.998 0.003 
5646.514 0.998 0.002 
5646.529 0.999 0.001 
5646.544 1.000 0.001 
5646.560 0.999 0.002 
5646.575 0.999 0.002 
5646.591 0.999 0.002 
5646.606 0.999 0.003 
5646.621 1.000 0.001 
5646.637 0.999 0.003 
5646.652 0.999 0.003 
5646.667 0.998 0.002 
5646.683 0.999 0.002 
5646.698 0.999 0.002 
5646.713 0.999 0.003 
5646.729 0.999 0.003 
5646.744 0.998 0.002 
5646.759 0.999 0.002 
5646.775 0.999 0.002 
5646.790 0.999 0.001 
5646.805 0.999 0.002 
5646.821 0.999 0.002 
5646.836 1.000 0.002 
5646.851 0.998 0.002 
5646.867 0.998 0.002 
5646.882 0.999 0.002 
5646.897 0.999 0.001 
5646.913 0.998 0.002 
5646.928 0.999 0.002 
5646.943 0.999 0.002 
5646.959 0.999 0.001 
5646.974 0.998 0.001 
5646.989 0.999 0.001 
5647.005 1.000 0.003 
5647.020 0.998 0.003 
5647.035 0.998 0.003 
5647.051 0.998 0.003 
5647.066 0.997 0.002 
5647.081 0.997 0.002 
5647.097 0.998 0.004 
5647.112 0.998 0.005 
5647.127 0.996 0.007 
5647.143 0.997 0.010 
5647.158 0.999 0.010 
5647.173 1.003 0.008 
5647.189 1.006 0.008 
5647.204 1.007 0.009 
5647.219 1.011 0.010 
5647.235 1.013 0.010 
5647.250 1.013 0.011 
5647.266 1.010 0.011 
5647.281 1.000 0.010 
5647.296 0.997 0.009 
5647.312 0.997 0.005 
5647.327 0.997 0.003 
5647.342 0.995 0.004 
5647.358 0.996 0.005 
5647.373 0.994 0.005 
5647.388 0.996 0.004 
5647.404 0.998 0.003 
5647.419 0.999 0.003 
5647.434 1.002 0.002 
5647.450 1.002 0.003 
5647.465 1.003 0.005 
5647.480 1.003 0.005 
5647.496 1.000 0.004 
5647.511 0.997 0.004 
5647.526 0.995 0.003 
5647.542 0.996 0.003 
5647.557 0.998 0.003 
5647.572 0.997 0.003 
5647.588 0.997 0.001 
5647.603 0.998 0.002 
5647.618 0.996 0.003 
5647.634 0.996 0.003 
5647.649 0.996 0.002 
5647.664 0.998 0.002 
5647.680 0.999 0.002 
5647.695 0.999 0.002 
5647.710 0.997 0.002 
5647.726 0.998 0.002 
5647.741 1.000 0.002 
5647.756 0.999 0.002 
5647.772 0.998 0.002 
5647.787 0.999 0.002 
5647.802 0.999 0.001 
5647.818 0.997 0.002 
5647.833 0.996 0.002 
5647.848 0.997 0.001 
5647.864 0.997 0.002 
5647.879 0.997 0.002 
5647.894 0.998 0.001 
5647.910 0.998 0.001 
5647.925 0.998 0.001 
5647.940 0.996 0.002 
5647.956 0.996 0.002 
5647.971 0.998 0.001 
5647.987 0.997 0.002 
5648.002 0.998 0.003 
5648.017 0.998 0.003 
5648.033 0.998 0.001 
5648.048 0.999 0.003 
5648.063 0.998 0.001 
5648.079 0.998 0.001 
5648.094 0.997 0.002 
5648.109 0.996 0.002 
5648.125 0.998 0.001 
